popsize,avgemployers,unemployed,avgsalary,livarea,invests,factoriescap,conscap,consnewareas,retailturnover,foodservturnover,lat,lon,saldo
0.0507504921259842,0.0477364438839848,0.00738659536865,0.2263206309101836,0.3017241379310345,0.0294501720507874,0.0465897807247526,0.0030435214206749,0.0075739785799285,0.0477640015848233,0.0168838048257907,0.6782646577854202,0.2208546715363241,0.0
0.0504429133858267,0.0488293400588482,0.0065935559885802,0.2170066660254261,0.3103448275862069,0.0242898605844052,0.0400452041322808,0.0058750604748255,0.0080208911807483,0.0449255912527975,0.0158628648305243,0.6782646577854202,0.2208546715363241,0.0
0.0503813976377952,0.048108448928121,0.0069560882766121,0.1837635997247386,0.3218390804597701,0.0181662959139967,0.0326076615434771,0.0080980096511925,0.0087945259817532,0.0397553687717601,0.0133608630118215,0.6782646577854202,0.2208546715363241,0.0
0.0500123031496063,0.0487704918032786,0.0067068473285902,0.1811886759054673,0.3347701149425288,0.022043447829285,0.0295082053755636,0.0056964552397807,0.0087967737670236,0.0374854673152688,0.0120174981626119,0.6782646577854202,0.2208546715363241,0.0
0.0496432086614173,0.0491151744430432,0.0065708977205782,0.1842026347802821,0.3491379310344828,0.0228849756740883,0.0280564154976561,0.0033724646266409,0.0087984926616422,0.0370844352458415,0.012126923029012,0.6782646577854202,0.2208546715363241,0.0
0.0328112696850393,0.0237557797393862,0.0227206779353786,0.2887960586702837,0.5234195402298851,0.0061709662090586,0.026459255308066,0.0027232513713141,0.0007404469126008,0.0038492950988875,0.0017105106693075,0.8618832667991526,0.1887405993996647,0.0
0.032576279527559,0.0222572509457755,0.0170384556124529,0.3067654308516102,0.5234195402298851,0.0095677590399134,0.0251226910927935,0.001889724746136,0.0007140023800079,0.0040352729060996,0.0017626724964809,0.8618832667991526,0.1887405993996647,1.0
0.032197342519685,0.0215510718789407,0.0161286989622513,0.3116504973446334,0.5234195402298851,0.006484380390458,0.0251735693058627,0.0006525007962658,0.0013090043633478,0.004301042120816,0.0012332934402132,0.8618832667991526,0.1887405993996647,0.0
0.0319518946850393,0.0209920134510298,0.013534270630353,0.299038829126853,0.5234195402298851,0.0066163430692662,0.0211489946937904,0.001131788383111,0.0039534576226365,0.0043530902310698,0.0006991523038977,0.8618832667991526,0.1887405993996647,1.0
0.0315563484251968,0.0206746532156368,0.0126693297684325,0.2690304799823039,0.5234195402298851,0.0092575974517714,0.019810901924815,0.0008480342324576,0.0010710035700119,0.0049409328258911,0.0006184070157081,0.8618832667991526,0.1887405993996647,1.0
0.0312229330708661,0.0207103825136612,0.0112704218969501,0.2634838896796074,0.4410919540229885,0.0054799584283839,0.0201062868807177,0.0009456482802897,0.0006611133148221,0.0054365795132165,0.00046041022958,0.8618832667991526,0.1887405993996647,1.0
0.0310113188976377,0.0198823034888608,0.0082241899669189,0.2752311386536392,0.4497126436781609,0.0095680610168904,0.0191858255786476,0.000884938081424,0.0087101018114504,0.0055529071373491,0.0085021110503492,0.8618832667991526,0.1887405993996647,0.0
0.030769562007874,0.0199411517444304,0.0066867290524312,0.2836790263166709,0.4554597701149425,0.0073487264075959,0.0200609553698874,0.0115987215418367,0.0087101018114504,0.005132549081493,0.007756648746756,0.8618832667991526,0.1887405993996647,0.0
0.0303001968503937,0.0234552332912988,0.0072543617165903,0.2972347995484835,0.4554597701149425,0.0101001569499379,0.0202018583160351,0.0178549950615058,0.0087101018114504,0.0091446666281317,0.009246775614435,0.8618832667991526,0.1887405993996647,1.0
0.0299120324803149,0.0251303068516183,0.0260014954456881,0.2580665455243693,0.4554597701149425,0.0069799834003453,0.018372586173939,0.0055914601293861,0.0087101018114504,0.0096587762159816,0.0181692397884823,0.8618832667991526,0.1887405993996647,0.0
0.0295570866141732,0.0224443043295502,0.0072941858884306,0.2147317710049532,0.4554597701149425,0.0041042210954754,0.0174507803170648,0.0148919789520914,0.0087101018114504,0.0081498634748737,0.0155124012108075,0.8618832667991526,0.1887405993996647,1.0
0.0290575787401574,0.0203593947036569,0.0074908234014591,0.1423156608648878,0.4554597701149425,0.0024392251078969,0.0100671917052399,5.98330320819416e-06,0.0087101018114504,0.0053704242231769,0.0013780705557008,0.8618832667991526,0.1887405993996647,1.0
0.1237893700787401,0.0771332492643968,0.0178093986495672,0.3362836448824654,0.3864942528735632,0.0106285031882701,0.0564186268225384,0.0025714422995194,0.0135263784212614,0.0442446076330623,0.0023320910161067,0.8705309249944618,0.1600069559089695,0.0
0.1227921998031496,0.0889029003783102,0.014682557665292,0.3454497485249164,0.3951149425287357,0.0360961439331772,0.0828093701486668,0.0173157495785461,0.0160121644849927,0.0420027580532503,0.0031776191879367,0.8705309249944618,0.1600069559089695,0.0
0.1219420521653543,0.0899537620849096,0.018421171885621,0.3473659506568252,0.4109195402298851,0.0266809833862445,0.0736953423937381,0.0061088065662726,0.0255295517651725,0.0662192412993167,0.0124325825205226,0.8705309249944618,0.1600069559089695,0.0
0.1204681348425197,0.0861706599411517,0.0979743508406217,0.3132839474998453,0.4209770114942529,0.0423582610075675,0.0713173981079368,0.0054406604406699,0.0254660848869496,0.0647557466007897,0.0083770650049204,0.8705309249944618,0.1600069559089695,1.0
0.1192341289370078,0.0872215216477511,0.0326958807268772,0.2603381042660702,0.4640804597701149,0.0171494520069661,0.0756074030696775,0.0156103407806954,0.0425624752082506,0.0548110152463798,0.0124289967039126,0.8705309249944618,0.1600069559089695,1.0
0.1184528789370078,0.0891130727196301,0.02227307744596,0.1700348322943068,0.4640804597701149,0.0116240458269705,0.0491328144475764,0.0045645489185072,0.037352902287452,0.0354011012475127,0.0078265824956089,0.8705309249944618,0.1600069559089695,1.0
0.0585494586614173,0.0462105926860025,0.0052114016404586,0.296573962468071,0.3721264367816092,0.0136255411338512,0.0226518639864987,0.0070020497752945,0.0087101018114504,0.0322187333008548,0.0039540344432402,0.8546768849697283,0.1694158156402364,0.0
0.058101624015748,0.046775956284153,0.0227942176100058,0.3051835011638931,0.3721264367816092,0.009340270669014,0.0224538406174686,0.0066575522072793,0.0087101018114504,0.0311810069305013,0.0039503497265717,0.8546768849697283,0.1694158156402364,0.0
0.0576537893700787,0.0580117696511139,0.0032627905922871,0.2778280916495586,0.3721264367816092,0.036969497347472,0.0261553826505326,0.0060738202170312,0.0087101018114504,0.044897797799081,0.0047058928584775,0.8546768849697283,0.1694158156402364,0.0
0.1514517716535433,0.0796616225304749,0.0172882584855213,0.3444593928714873,0.3721264367816092,0.0078149390247236,0.0514483279125136,0.0213998726718635,0.0163691656749966,0.0456427847879467,0.0051882045106319,0.8532356086038435,0.1693031346853709,1.0
0.1513287401574803,0.0773665405632618,0.0312684098427516,0.2942540457320527,0.3721264367816092,0.0107423182853397,0.057362108050048,0.0124062801861194,0.0239455242628586,0.1162645261542547,0.0254526203022036,0.8532356086038435,0.1693031346853709,1.0
0.1510863681102362,0.0767087011349306,0.0261929578103049,0.292312344529777,0.3721264367816092,0.0092703190022296,0.0542962845071324,0.0061039954662109,0.0183392833531667,0.0449587716945682,0.0040901317326257,0.8532356086038435,0.1693031346853709,0.0
0.1502571358267716,0.0780432955023119,0.0227942176100058,0.3049523200067479,0.3721264367816092,0.0080499211568679,0.0543958859476451,0.012322541604148,0.0218299616554277,0.0468908516819486,0.0040221163596048,0.8532356086038435,0.1693031346853709,1.0
0.149587844488189,0.0905023118957545,0.0189423120496669,0.290136415112587,0.3721264367816092,0.0214053274726171,0.0641635517045962,0.0354377505064138,0.0188417294724315,0.0460719560827565,0.0047469705594379,0.8532356086038435,0.1693031346853709,0.0
0.0401697834645669,0.0255233291298865,0.0080210268727058,0.2035531625231501,0.3189655172413793,0.0054268052422811,0.0026015054328202,0.0047537359866205,0.0016946978712151,0.0261181823939102,0.0099529827970651,0.6922450385345034,0.2225448858593062,1.0
0.0402312992125984,0.0239260193358554,0.0066388725245842,0.182758601632437,0.3189655172413793,0.0047426804808273,0.0022360658171798,0.0039857743890271,0.0018426550310723,0.024475053994517,0.0093298236107477,0.6922450385345034,0.2225448858593062,1.0
0.0404158464566929,0.0234110970996216,0.0098336883128653,0.1549029441273964,0.3204022988505747,0.0056199543602174,0.0018207642821519,0.0028098878248844,0.0020297500991669,0.0214978929594969,0.0076639884400264,0.6922450385345034,0.2225448858593062,1.0
0.0407849409448818,0.0211517444304329,0.0096297639008474,0.1478911929840244,0.3189655172413793,0.0024964295433075,0.0016476951684067,0.002103898242038,0.0013550178500595,0.0199218617726009,0.0065845808886729,0.6922450385345034,0.2225448858593062,0.0
0.030265748031496,0.0153110550651534,0.0053700095164725,0.1850980584548587,0.3060344827586207,0.008344314139134,0.0033405860371317,0.0017133486338511,0.0014845960597646,0.0182532085084289,0.0062609097250769,0.6946952083565077,0.2225448858593062,1.0
0.030142716535433,0.0153257671290458,0.0055286173924865,0.1669623447646269,0.3089080459770115,0.0081478837511429,0.0028713260225179,0.0008988677049092,0.0012184318392172,0.0177396343013655,0.0058836335438544,0.6946952083565077,0.2225448858593062,1.0
0.0299581692913385,0.0145649432534678,0.00727330402864,0.144480110771371,0.3089080459770115,0.0039143039840563,0.0023380384530933,0.0008162417785024,0.0009915377495702,0.0165991705414597,0.0045511541288289,0.6946952083565077,0.2225448858593062,1.0
0.029773622047244,0.0143631778058007,0.0077717859246839,0.1395831354101901,0.2873563218390805,0.002911328549335,0.0021158008757498,0.0006636581086377,0.0010867380669046,0.0153525331426604,0.0040387981613662,0.6946952083565077,0.2225448858593062,0.0
0.0139640748031496,0.0113051702395964,0.0048035528164227,0.2424404842211129,0.3448275862068966,0.0312141644282705,0.0003687374713681,0.0002212667118394,0.0002204151791617,0.0081470808212818,0.0026141690646137,0.6919567832613264,0.2257562930729721,0.0
0.0135949803149606,0.0113934426229508,0.0042370961163728,0.2335029171911691,0.3548850574712643,0.0120937870953507,0.0003169400474193,0.0006509255671191,0.0002291418749173,0.0076131116395407,0.0024461022459733,0.6919567832613264,0.2257562930729721,0.0
0.0132874015748031,0.0112757461118116,0.0044183622603888,0.2027868586609006,0.3635057471264368,0.0135935541567748,0.0002580751932662,0.0001334581996304,0.0002458019304508,0.006606113817908,0.0018331527087459,0.6919567832613264,0.2257562930729721,0.0
0.0129798228346456,0.0113387978142076,0.003512031540309,0.1941731716835542,0.3721264367816092,0.0110518406450323,0.0002335443710087,0.0004635720210326,0.0002549252941954,0.0061001730592109,0.0015951019594653,0.6919567832613264,0.2257562930729721,0.0
0.0565944881889763,0.0616771752837326,0.0103095119409072,0.248767983515877,0.3017241379310345,0.0073843420016471,0.0318198118239233,0.0072157777769569,0.0023860901758561,0.0708805452462364,0.031082923502373,0.6945510807199191,0.2259253145052703,0.0
0.0561023622047244,0.0611139134089953,0.0079983686047038,0.2294157516895341,0.3060344827586207,0.0078887681980881,0.0273500076651528,0.0084208815308025,0.002066772444797,0.0667585720534942,0.029037181882731,0.6945510807199191,0.2259253145052703,0.0
0.0555487204724409,0.0599033207229928,0.0100602709928853,0.198917997687782,0.3103448275862069,0.0066683881993352,0.0222703270586627,0.0083466398127374,0.0022623297633214,0.0583073613584271,0.0242504951605067,0.6945510807199191,0.2259253145052703,0.0
0.0551181102362204,0.059260193358554,0.0081343182127158,0.1930910656339656,0.3132183908045977,0.0086677943568498,0.0201534655820619,0.0073025366043319,0.0014060557979637,0.054175251741532,0.0214796429861604,0.6945510807199191,0.2259253145052703,0.0
0.0210506889763779,0.0311895754518705,0.0057552000725064,0.2832056749692421,0.3846142088530202,0.0096523783607599,0.0110629601256201,0.009502391251088,0.0087101018114504,0.0015841736809562,0.012135148647018,0.8513619493281931,0.1580350391988237,1.0
